Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
29,0.5064,0.0860990128,0.7597959185,2.6453147822,-0.6190194335,0.1442,0.0352329391,0.3810074869,2.0422412867,-0.1531943335,0.3494,0.0705736495,0.7509965811,2.8606865711,0.8644343946,0.044,0.0109544512,0.4077804793,2.5741666667,-0.1780098312,1,1,50,0.0433395,0.0528094999999999,0.039564
30,0.485,0.0457383865,0.1850282486,6.0713626343,0.2815497014,0.1468,0.0346952446,0.1528772744,3.0334712891,0.580127149,0.3682,0.049917532,0.5637823319,4.8023173949,-1.4593986302,0.0582,0.0134818396,0.6394714034,2.4861415688,-0.5581256017,1,1,50,0.0508094999999999,0.0519045,0.037777
31,0.4356,0.0376382784,0.060306289,2.2289594275,0.450391621,0.1414,0.0270377514,0.2280305833,2.2092337496,0.1650278851,0.423,0.0299332591,0.116832656,3.0150021923,0.0378073241,0.0586,0.0079397733,0.1247824752,2.0044770543,-0.2547094167,1,1,100,0.0367414999999999,0.0373735,0.0287364999999999
32,0.4232,0.087027352,0.3971073931,2.1382827545,0.1745484727,0.1262,0.0440971654,0.6317584676,1.9239116352,-0.3262073433,0.4506,0.0632189845,0.3038580684,4.0501402611,1.0966000538,0.0554,0.012240915,0.5744727641,2.2534235486,0.447136366,1,1,100,0.0414785,0.0421315,0.0329825
33,0.3764,0.0430469511,0.6129602024,2.5428839783,-0.1152159261,0.1422,0.0277877671,0.3749438884,2.4104594445,0.2832739281,0.4814,0.0441026076,0.5376874237,2.1367005825,0.3003344226,0.0986,0.0135292276,0.0208282198,3.2519770985,0.5397017817,1,1,100,0.04111,0.0451695,0.035891
34,0.312,0.0252190404,0.3539811671,1.9598018275,-0.1660919359,0.1842,0.0295864834,0.2834133256,2.7086364985,0.280760855,0.5038,0.0417439816,0.368440128,2.3053853263,-0.1595385459,0.0752,0.0128436755,-0.1569766863,3.5740593963,0.6069856166,1,1,100,0.047386,0.0479794999999999,0.0375945
35,0.3614,0.0439436002,0.4820240943,2.09830059,-0.2373186379,0.1578,0.0252222124,0.2127658504,2.9537304309,-0.4104423277,0.4808,0.0364054941,0.332139214,2.5748413692,-0.2309075016,0.0634,0.0107443008,-0.2288737845,4.6256189822,-0.9608729969,1,1,100,0.0395375,0.042892,0.032139
36,0.314,0.0487237109,0.5448112015,1.8297141385,-0.3157428176,0.1568,0.0392907114,0.3634745146,2.0787930979,0.1916211668,0.5292,0.0392601579,-0.0376438508,4.5701324959,0.1262479976,0.0712,0.015249918,0.2779761019,3.2532549275,0.3048215474,1,1,100,0.0346655,0.043118,0.0345965
37,0.3198,0.0307727152,0.1494778623,2.1690667692,0.1469837352,0.1888,0.0249110417,0.3237413091,2.2184928253,0.0437125891,0.4914,0.0258271175,-0.0887124792,4.6285566243,-1.0175061769,0.0736,0.0181945047,0.011622841,3.7614657184,0.6339105122,1,1,200,0.0358815,0.0391355,0.0362904999999999
38,0.3116,0.0316771211,0.353384051,2.8397116788,-0.0494118019,0.1554,0.0245324275,0.0859471281,3.6989114546,1.0449136443,0.533,0.0358050276,0.3780530634,2.5876385133,-0.3026008948,0.0796,0.0164268074,-0.2825971737,1.9055928345,-0.1322309068,1,1,200,0.0204275,0.028503,0.0253224999999999
39,0.3728,0.0330478441,-0.3425984484,2.1692206517,-0.0450522807,0.1586,0.0274415743,0.0014904556,2.9215802122,0.7234841105,0.4686,0.030968371,0.0334787421,5.0298668079,-0.9210226979,0.076,0.0130384048,-0.0002625361,2.4719031142,0.4304027055,1,1,200,0.0227415,0.0299765,0.026005
40,0.3826,0.0473945145,0.0946242371,2.6060624831,0.0556714483,0.1456,0.0289247299,0.5647610579,2.8381937717,0.5557463663,0.4718,0.0441107697,0.2568979837,3.414774329,-0.1135739584,0.0768,0.0148243044,0.0942637952,4.2410379447,0.5317913259,1,1,200,0.0201165,0.0267365,0.026228
41,0.3192,0.0312627574,-0.464970097,3.2667105274,0.2901713343,0.1676,0.035131752,0.5535529059,2.6175383949,-0.2368405889,0.5132,0.0377857116,0.193186082,3.1141675017,-0.3899848421,0.068,0.01356466,-0.563392661,2.2065217391,-0.2836655026,1,1,200,0.024046,0.0303319999999999,0.027704
42,0.314,0.0395474399,0.3142093358,2.74409181,-0.2761745115,0.1674,0.0283943656,0.3067200639,2.642010132,-0.3957052923,0.5186,0.038066258,-0.0529908563,2.9065666769,-0.3922493138,0.0692,0.0130904545,0.071056367,2.3309722582,0.3351384655,1,1,200,0.0213655,0.0290655,0.0256695
43,0.2716049383,0.1669430721,0.6405789137,2.1148408358,-0.4934586194,0.2012345679,0.1156711725,0.1226126341,2.3133378464,0.0107697397,0.5271604938,0.1032212469,0.4589415061,2.0368356007,-0.5218384257,0.4339506173,0.1058133449,0.0328379187,1.7784044839,0.0178290954,1,0,5,0.00106,0.00106,0.012819
44,0.4203703704,0.0999657006,0.1504043643,2.2790888565,0.3704338769,0.0969135802,0.0736148315,0.3087025081,2.8388069106,0.5792179836,0.4827160494,0.094187903,0.4466729371,2.5606262219,0.4009176637,0.4191358025,0.0671847723,-0.329384945,2.7145925043,0.655900854,1,0,5,0.0,0.0,0.000223
45,0.4345679012,0.1217662025,0.7822041867,1.4010926138,0.516713914,0.2160493827,0.1741025281,0.7636978745,1.2655317604,-0.2194054973,0.349382716,0.0643339007,0.3998269504,1.924243165,-0.3035720341,0.4808641975,0.1012646748,0.5648478823,1.6597930026,-0.1763562989,1,0,5,0.0060625,0.00224,0.008825
46,0.4327160494,0.1283386628,0.6665345933,1.6877078608,-0.1033608482,0.1265432099,0.0818919701,0.5160930233,2.0611925362,-0.2381254369,0.4407407407,0.0843355373,0.5094758855,1.9142791916,0.3692864292,0.4191358025,0.1173586507,0.6031968052,1.6291137317,0.3193063945,1,0,5,0.0,0.0,0.004654
47,0.0518518519,0.1078534798,0.1721355568,5.2326450694,1.9366543662,0.2,0.0831479419,0.3571428571,3.9489795918,-1.374486387,0.7481481481,0.0419026241,-0.4309623431,2.37890625,-0.2099223257,0.4074074074,0.0583259843,0.1436265709,1.3407908429,-0.2171292494,1,0,5,0.00433,0.00433,0.00433
48,0.5012345679,0.107909992,0.4494193703,1.6384994929,-0.5145328619,0.1481481481,0.1385799032,0.2868852459,1.3163265306,0.0381801774,0.350617284,0.055211555,-0.3129175947,3.53832,-1.0929900274,0.3851851852,0.081817489,-0.081029552,5.3699274389,1.8715668157,1,0,5,0.00454,0.00454,0.008785
49,0.225308642,0.1815024763,0.7447528429,1.5982426785,0.3258514823,0.2612794613,0.1480920846,0.5236210736,2.5903792273,0.4734911656,0.5134118967,0.0759933149,0.3428584618,1.4766891746,-0.0305397027,0.2090909091,0.0355541845,0.4458634977,2.2392220736,0.5442778191,1,0,8,0.0127115,0.0281495,0.0215815
50,0.4297591298,0.1019190471,0.086915616,1.5023082335,-0.1495216341,0.1466200466,0.0529758423,0.2061507997,1.8975873583,0.4555982697,0.4236208236,0.0544488527,0.0350960401,1.5467239378,0.1735851757,0.1746956747,0.037525053,-0.3804313694,2.0848163908,0.3696359838,1,0,8,0.0153774999999999,0.028845,0.026799
51,0.1882716049,0.1005539019,-0.3838132765,2.2825366663,0.0384733617,0.2780583614,0.0972391246,0.0205374108,3.3643366553,0.1377995014,0.5336700337,0.0804301629,0.2925261254,3.1660381084,-0.517443678,0.242704826,0.0404643987,0.6255703748,2.2920914082,-0.4260205248,1,0,8,0.0242795,0.035492,0.034154
52,0.2895622896,0.0881872111,-0.1359223301,1.7860287805,0.308446856,0.2444444444,0.1096878542,-0.531191231,1.6476128976,0.5896174764,0.465993266,0.0570287282,-0.2834140003,2.324060088,0.7410320858,0.2215488215,0.0600724734,-0.2270321732,2.202869507,-0.6339582439,1,0,8,0.0270385,0.033984,0.0387545
53,0.3671384171,0.2199381072,0.7992358954,1.7243202995,-0.2554192058,0.2526066526,0.1485744989,0.8449535925,2.552686231,0.8519988749,0.3802549303,0.1124602769,0.5096147724,1.8060605214,-0.3099228973,0.1699602866,0.0350079147,0.3039794831,1.6340751852,0.0844255735,1,0,8,0.045409,0.0288675,0.0158075
54,0.4680911681,0.0960109906,0.1931476433,3.7048063654,1.0892676538,0.1559218559,0.0880549308,0.0752167362,2.2561809208,0.0181453741,0.375986976,0.0547542777,0.1674258782,2.6356772105,-0.5071243589,0.2196174196,0.0584825455,-0.0767899285,2.1413746493,0.5419584231,1,0,8,0.013616,0.025789,0.0218365
55,0.5022360796,0.0750269597,0.7399884266,2.1931237554,-0.4375233862,0.1326467624,0.0480105031,0.3372516998,3.7356538304,1.0682901892,0.365117158,0.0465795935,0.071010816,3.3369301209,0.8817418036,0.129856387,0.0430610941,0.5049949631,2.9661298924,1.1321216706,1,0,10,0.0411605,0.051255,0.0460685
