Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
60,0.6921052632,0.0078947368,-1.0,1.0,-0.0,0.0263157895,0.0263157895,-1.0,1.0,0.0,0.2815789474,0.0184210526,-1.0,1.0,0.0,0.3052631579,0.0947368421,-1.0,1.0,0.0,1,0,10,-0.8987860136849999,-0.89821118195,-0.90610138664
61,0.586450406,0.0504273358,0.6578638032,1.4632762557,-0.1005573003,0.0373786909,0.0292284858,0.0969318701,2.4485554448,0.8766756721,0.3761709031,0.0282577183,0.4956728018,1.7636590502,0.4141605867,0.0708074066,0.0071327002,-1.0801732955,2.6032070509,0.9609124588,1,0,20,-0.78400185537,-0.771609770175,-0.799221209245
62,0.7424207136,0.073122106,0.214966423,3.1776981852,1.4495908471,0.0185620915,0.0148720944,0.4649794754,1.7888438622,0.4063292212,0.2390171949,0.0640625051,-0.0335116445,3.1457735538,-1.4115902711,0.0946785006,0.0100033648,-0.0159653435,1.9217221996,-0.6982119611,1,0,20,-0.788865566635,-0.7971689092,-0.82619861704
63,0.5207839099,0.0577905014,0.7222219471,2.7238520298,1.117039723,0.1435865892,0.0306483958,0.6296336304,1.7791538126,-0.0442826078,0.3356295009,0.0387989359,-0.0397140395,1.867506323,-0.664383907,0.0676266279,0.0104447738,0.5767051579,1.3138867881,-0.2054543167,1,0,20,-0.7810578754499999,-0.801111994165,-0.8321010733850001
64,0.7025296272,0.0389396547,0.7670987393,1.9763767583,0.7523700356,0.0803910795,0.029242162,0.7966473534,2.1326458643,-0.8634755136,0.2170792933,0.0101696899,0.5367188393,1.5470669884,-0.2753073685,0.0904729584,0.0107013199,-0.5504429692,1.4763912662,0.1289851151,1,0,20,-0.82554844907,-0.810843327295,-0.8454361348400001
65,0.3977106227,0.1167404756,0.7493758342,1.7156872067,-0.2626466466,0.2143589744,0.0807885028,0.5681545768,2.3099798589,0.497729928,0.3879304029,0.0428002973,0.5926564132,1.9991861668,0.5322840605,0.0651282051,0.0215440207,0.1441469909,3.2525320477,0.8854494303,1,0,20,-0.7917278535450001,-0.796382927375,-0.82996662579
66,0.5998404499,0.0559405396,0.367008429,2.3310532187,0.11735931,0.1219016128,0.044589285,0.5464690228,1.6896292869,0.3715247503,0.2782579372,0.0202936262,-0.7940564867,1.8800652247,-0.7426822073,0.0609776639,0.0096938794,-0.1637211041,1.8734629541,-0.154769739,1,0,20,-0.8050527539600001,-0.788983489385,-0.8230634097199999
67,0.5468571429,0.0953571161,0.9357884436,2.1508689972,0.2676393968,0.0788571429,0.0564685211,0.848359943,3.2846884499,0.6689319647,0.3742857143,0.0473006019,0.8406541394,2.5309448075,-0.7350376913,0.0877142857,0.0149925151,0.5958819834,2.5401602873,-0.2427837321,1,0,50,-0.62417215124,-0.646291280255,-0.6943686958549999
68,0.5046590909,0.10951545,0.944367554,1.76148136,0.2788305885,0.0855681818,0.0652984051,0.9037655576,1.7652978737,0.1888935731,0.4097727273,0.0527424547,0.7831475279,2.5137765948,-0.5412850837,0.0565909091,0.0170151245,0.604508224,3.0921618187,0.6333338876,1,0,50,-0.63792750762,-0.6490498996,-0.69562447823
69,0.5366666667,0.100915256,0.8965743961,2.0312408763,0.0732625066,0.0716666667,0.0516128752,0.8790906727,1.8865539247,0.4046999936,0.3916666667,0.0585282458,0.689495195,2.4522887642,-0.2174191163,0.0683333333,0.0129314432,0.5844875346,3.4372137173,0.7394819816,1,0,50,-0.64465137433,-0.64105291581,-0.682321379375
70,0.7028571429,0.0721534646,0.4112085368,3.1160218259,-0.8020718523,0.0342857143,0.0301695887,0.2260408484,3.5807815862,1.1355570429,0.2628571429,0.0445499032,0.4459214502,2.4915062681,0.3922202673,0.0564285714,0.0063887656,-0.4654205607,2.114375,-0.5450415695,1,0,50,-0.61064759776,-0.65984516516,-0.70318689228
71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1,0,50,-0.631503887885,-0.663963838875,-0.7038305248900001
72,0.8306766617,0.0748506979,0.5930258808,3.6706522739,-1.2905323035,0.0223032715,0.0168053605,0.7902455586,1.3572236171,0.0622253968,0.1470200668,0.0629806409,0.4968772794,4.0817026259,1.5100697357,0.0384074919,0.0080882414,0.6282968845,2.5197325809,0.2320360095,1,0,50,-0.6407432710300001,-0.651837856405,-0.6857116142749999
73,0.4738636364,0.0882781222,0.9031120534,1.8553459325,-0.1523285944,0.0896590909,0.0527902983,0.9075932675,1.8123181697,0.1975136285,0.4364772727,0.0431643206,0.6325853152,2.3476623725,0.1906611499,0.0726136364,0.0185094766,0.3002074559,3.2256259761,-0.3408640207,1,0,100,-0.55259850399,-0.578890211435,-0.61487613946
74,0.5118181818,0.1204839873,1.0096509053,1.9212678926,0.5902982419,0.0736363636,0.0491329786,0.9289785377,1.5431011618,0.0601938288,0.4145454545,0.0770513764,0.9710080167,2.3320759846,-0.7888775626,0.0762121212,0.0156200291,0.2035594468,3.4786381023,0.0907486391,1,0,100,-0.550770782775,-0.563836626205,-0.5961846021299999
75,0.4417682927,0.0673105832,0.7821768692,2.638985139,0.5645113535,0.0706707317,0.0467071977,0.850718354,2.6859589349,0.4572383981,0.4875609756,0.0360744817,0.444054723,3.0165233454,-0.4919330894,0.0748170732,0.0170266133,0.4540715943,3.1191200915,0.2666295635,1,0,100,-0.550313971385,-0.560850945175,-0.59504438393
76,0.79,0.0527967802,0.3208092486,1.6525166402,-0.5083371546,0.00625,0.0054486237,-0.0196078431,2.0969529086,0.6520236647,0.20375,0.047876795,0.3254361404,1.5782121464,0.4522301303,0.0475,0.0075,-0.0909090909,2.1851851852,0.8888888889,1,0,100,-0.55734155592,-0.56708681018,-0.595054952835
