Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
60,0.3782608696,0.1932705284,0.6864054838,1.9694819617,0.4532911263,0.1130434783,0.1361084856,0.7401664837,2.3120324865,0.7979437914,0.5086956522,0.1717253709,0.5958422683,1.7865631164,0.4832909114,0.4739130435,0.1325908755,-0.0239009601,3.4404786681,0.4859457886,1,0,10,0.03244,0.0444535,0.0392874999999999
61,0.3947368421,0.160504744,0.6083808875,3.6239680888,0.7730282593,0.1210526316,0.0950287899,0.2118270079,1.6943994881,-0.0621805681,0.4842105263,0.1136159639,0.5552374537,3.4002376172,-0.5493283407,0.4736842105,0.1207088941,-0.3631001372,2.6340195752,-0.2034210736,1,0,20,0.0512505,0.060293,0.042795
62,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1,0,20,0.06386,0.0601675,0.046028
63,0.475,0.1545153714,0.5361344538,2.6502837093,0.0965694599,0.11,0.0888819442,0.3968471556,1.2941836244,-0.1965343422,0.415,0.1314343943,0.4035585999,2.2835610213,0.5149680612,0.41,0.1220655562,-0.0909807011,2.9681996306,0.3035006846,1,0,20,0.0800615,0.067212,0.045702
64,0.4,0.14509525,0.2916666667,3.7525,0.9304232908,0.1052631579,0.0886963134,0.2888310649,3.1049890895,0.8023312619,0.4947368421,0.1538067284,0.3090909091,1.8359970164,-0.3457190655,0.4105263158,0.1165049664,0.0188296313,2.1391003748,-0.2052253665,1,0,20,0.0480499999999999,0.0594755,0.0421595
65,0.3875,0.1480779637,-0.0756739201,3.3490501633,0.6773250361,0.0708333333,0.0675719781,-0.2033870164,2.1879888389,0.4299972802,0.5416666667,0.1525250435,-0.3004773578,3.7544308309,-0.7224977778,0.4541666667,0.1153948535,-0.1395361588,2.685695296,-0.0202430249,1,0,20,0.0452385,0.0511965,0.035326
66,0.3863636364,0.1913954843,0.2252563059,2.3021645418,0.2335520894,0.0909090909,0.1164204407,0.6111744584,3.4602914932,1.2141557708,0.5227272727,0.1593504377,0.2008910306,3.153977547,0.299406956,0.4318181818,0.16344686,-0.0053008319,2.0225325373,0.3559161746,1,0,20,0.0478645,0.0585855,0.042789
67,0.4323529412,0.1943625906,0.2797096658,2.3330469602,0.4053215568,0.0955882353,0.1117163208,0.034134203,3.2326818216,1.0994326363,0.4720588235,0.1756044923,0.1914619297,2.4342707166,-0.3360591835,0.4323529412,0.1429121249,0.1781319059,2.5115254396,0.1153752826,1,0,50,0.047263,0.0522355,0.039257
68,0.3544117647,0.1701502999,0.1657963889,2.2925583922,0.1572917231,0.0764705882,0.0842224768,0.2926439619,2.5977632362,0.7614593712,0.5691176471,0.167382402,0.1055577255,2.2850941172,-0.202236831,0.4470588235,0.1322548656,-0.1907908382,2.5160797988,0.0444774029,1,0,50,0.038185,0.0477195,0.036203
69,0.3827160494,0.1929562884,0.5151097604,2.5874699752,0.5753270089,0.062962963,0.0986882414,0.2120025865,7.9935687364,2.1035454458,0.5543209877,0.1819302422,0.4955335921,2.412528087,-0.3647033966,0.4654320988,0.1380288875,0.1883255039,2.548611456,-0.3221368971,1,0,50,0.0478375,0.0592655,0.044588
70,0.329245283,0.1472816459,0.0127960166,3.2342978131,0.3207262053,0.0830188679,0.0975856645,0.1122564929,3.0611001834,0.953675608,0.5877358491,0.152774856,0.0539005762,2.7872168244,0.0799583352,0.4754716981,0.1308977137,-0.0277072712,3.3222895744,0.3079462541,1,0,50,0.063793,0.0491925,0.0338264999999999
71,0.342519685,0.1704647122,0.3677709314,2.7870891553,0.4474680942,0.0614173228,0.086985603,0.2356920219,4.7997427863,1.4777382429,0.5960629921,0.15744094,0.1925666225,2.7691029081,-0.2982286435,0.4968503937,0.1452323731,0.0518533538,2.5549541146,0.0239433057,1,0,50,0.047363,0.0461125,0.032881
72,0.3763636364,0.158359357,0.2717470808,2.5636235912,0.1168810981,0.0818181818,0.1010686699,0.0714604734,3.7805165426,1.2147325525,0.5418181818,0.1591921756,0.0926397667,3.1378603187,0.3791019863,0.4745454545,0.1268043329,-0.0278005761,2.7327777725,0.3784545994,1,0,50,0.046964,0.055755,0.0445535
