Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
329,0.282,0.0852994724,0.106405925,2.8159987983,-0.2276105897,0.17,0.0818535277,0.1304998503,2.6065938962,-0.1367568407,0.548,0.1095262526,0.0408303989,3.3364458154,0.3249802106,0.367,0.1032521186,-0.0532897725,2.9026101895,0.4395792329,1,0,100,-0.5689020743150001,-0.57982490448,-0.60699491965
330,0.269,0.0937496667,-0.1726405189,2.5017688111,-0.1763811027,0.175,0.0795298686,0.203960396,3.074958209,0.4025633493,0.556,0.0977957054,-0.0251969753,2.811079503,-0.1201388028,0.337,0.0841486779,-0.0248758229,2.3537992924,0.2615662068,1,0,100,-0.545975467735,-0.55408666883,-0.588276354445
331,0.266,0.086856203,0.1752090496,2.1799327298,-0.0171050994,0.151,0.0659469484,0.2887035334,2.2254171438,0.2247254646,0.583,0.0946625586,0.2707877623,2.2404110854,-0.053728101,0.331,0.0910439454,0.2911540573,4.6911885673,0.850487934,1,0,200,-0.48112767563,-0.4913031692699999,-0.500635202185
332,0.261,0.1285651586,0.5065538301,2.5326468467,-0.265540608,0.12,0.06244998,0.0668080594,8.8027613412,1.7367745913,0.619,0.1178516016,0.5217671414,2.318919217,0.1734854016,0.345,0.0642261629,-0.029501775,2.5356473829,0.0736035365,1,0,200,-0.506374683475,-0.517561524115,-0.53345146586
333,0.314,0.1445821566,0.6902744031,2.8300522469,-0.1656700124,0.165,0.095,0.3237625409,2.7723620905,0.6333284735,0.521,0.1086692229,0.2302316625,3.5261119306,0.4124385347,0.318,0.0545527268,0.166643205,2.169040496,-0.2866418912,1,0,200,-0.48860618191,-0.4966151138,-0.5112910508999999
334,0.21,0.1428285686,0.5932136125,2.4938004614,0.1431168615,0.204,0.099919968,0.5593072796,3.4442049587,0.6717395298,0.586,0.1029757253,0.2302951008,2.4433812227,-0.0612552945,0.346,0.0654522727,0.1927501587,3.2672127675,0.3618862041,1,0,200,-0.48343934834,-0.493381760095,-0.501891740215
335,0.3727894737,0.2089013671,0.7505812519,2.2430469437,-0.0155763482,0.1293157895,0.0804402877,0.6277856211,2.8601562026,0.3837271328,0.4978947368,0.1704369486,0.7103468606,2.1972800017,0.0952924749,0.3316842105,0.0812147388,0.5720975037,2.3210805035,0.3864569236,1,0,200,-0.483065234975,-0.490849905095,-0.5027036072450001
336,0.197,0.1180720119,0.3229025029,2.1598912179,-0.2199239254,0.189,0.0736817481,0.2311255038,2.0713270026,0.0074696599,0.614,0.0969742234,0.2787436234,2.4211435408,-0.1510090081,0.355,0.0769740216,0.0670405302,2.7492923143,0.654503244,1,0,200,-0.477245880125,-0.486980902015,-0.49671534115
337,0.313,0.1318370206,0.5267476214,2.8191240723,-0.3938782669,0.194,0.1042305138,0.3995834305,3.4077137391,0.6365182522,0.493,0.1228861261,0.5143361276,3.0050486449,0.622386102,0.271,0.0721734023,-0.0015037941,2.3248396338,0.239584253,2,1,5,-0.6896647138,-0.6896647138,-0.6896647138
338,0.2956666667,0.137267379,0.4772553502,2.7242958729,-0.0646770307,0.2683333333,0.1266337677,0.4560556049,2.4861357408,-0.1976590762,0.436,0.106058684,0.3621322396,2.3406199895,0.08536944,0.2223333333,0.066299824,0.2172624354,3.1646224936,0.8177979925,2,1,5,-0.8034619329750001,-0.80370399,-0.80321987595
339,0.171,0.1183596215,0.2578336933,2.4446429029,0.4889162478,0.274,0.104995238,0.2102494798,2.3855646264,0.559366028,0.555,0.1335102992,0.3834518823,2.3782744424,0.0693329432,0.259,0.0675943785,0.3836928644,2.8959527272,0.3995872082,2,1,5,-0.7901391529,-0.7901391529,-0.7901391529
340,0.3921666667,0.1572631376,0.7577144656,2.6450472734,-0.7231170046,0.2473333333,0.1233495485,0.67268451,2.8664004033,0.112426304,0.3605,0.0932113787,0.5449159552,2.6397245497,0.3213704309,0.2483333333,0.0630696264,0.4883336395,6.9655090353,1.2779615676,2,1,5,-0.76883826248,-0.7702902218,-0.76883826248
341,0.3733333333,0.1679616358,0.5880675027,2.9793820574,-0.1688104692,0.2696666667,0.1344821343,0.5637045452,3.3411551492,0.6284895429,0.357,0.0800062498,0.2547010541,2.4485535417,0.0639225176,0.237,0.0684178339,0.102107482,2.3068532465,0.5222443432,2,1,5,-0.7327840411,-0.7327840411,-0.7327840411
342,0.336,0.1546091847,0.5729721407,2.6448602307,0.5226807523,0.295,0.1247775799,0.4197137464,2.3346834299,-0.0851899423,0.369,0.0795829407,0.2387595761,3.1508098804,0.5118066077,0.233,0.0464865572,0.2209428525,5.634514374,1.3202007404,2,1,5,-0.7976365188,-0.7976365188,-0.7976365188
343,0.468,0.1252038338,0.5781619348,2.3429484702,-0.3349149511,0.199,0.0874585616,0.3628052135,3.3363567845,0.2323689777,0.333,0.0936002137,0.4601294652,4.244891191,1.0843778932,0.235,0.0502493781,0.0754257908,2.5073032056,0.271911153,2,1,8,-0.788549378935,-0.80850836081,-0.8081775020649999
