Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
194,0.4882803646,0.1832807473,0.953240206,2.9568993199,0.8660643627,0.0613426952,0.0560859616,0.8657148663,3.4745164853,0.9438453973,0.4503769401,0.1455785192,0.9464417433,3.5307327638,-1.2181189962,0.1274427199,0.0346591824,0.725775444,2.9085629294,-0.4372718371,3,1,50,-0.64341725913,-0.69915370506,-0.724442992005
195,0.5207217521,0.1672240932,0.9606503656,3.1439218604,0.9363628518,0.0307317073,0.0302743749,0.8078994916,4.0620431584,1.1879692681,0.4485465406,0.1488802944,0.9513369505,3.4573729067,-1.0621476864,0.1373369836,0.0362957418,0.4934570233,3.576771876,-0.4892491233,3,1,50,-0.65307548377,-0.69607208534,-0.726977586355
196,0.637394878,0.2001763868,0.9612271305,1.9335799053,-0.1933699277,0.0461767041,0.050336869,0.8938420841,5.2326169522,1.7168963808,0.3164284179,0.1596029101,0.9513281879,1.7789446281,-0.0476038903,0.097266543,0.0320936243,0.4754962554,2.8951616133,0.319939376,3,1,50,-0.66861811508,-0.703196507175,-0.7256610164849999
197,0.7915977961,0.1048537822,0.5260761463,2.9704017916,-0.7850086752,0.0154637282,0.0115665451,0.528229267,2.6727693275,0.5924199533,0.1929384757,0.0949788503,0.5094670137,2.9166975243,0.7707304216,0.0837557392,0.0213529723,0.0260449191,1.8524830239,0.0770206203,3,1,50,-0.692384983215,-0.739091891155,-0.764461201115
198,0.740927033,0.1575268391,0.8795097666,1.8699671093,-0.3684106394,0.0188963711,0.0258651017,0.6377264204,5.4416314549,1.8041403117,0.2401765959,0.1404440552,0.8851314149,1.6103041832,0.2252997103,0.0864128053,0.0289991222,0.2434958405,2.0545582357,-0.0241729663,3,1,50,-0.6854504086900001,-0.7300603104750001,-0.759847410345
199,0.4836344211,0.2043227057,0.9620596407,2.519184466,0.8960929219,0.0527884615,0.0465017934,0.812281034,2.7940831375,0.6505583744,0.4635771173,0.1706704337,0.959069785,2.8107645897,-1.0412177251,0.1453010878,0.047433199,0.7494634796,2.2266136452,-0.2519967214,3,1,100,-0.62137674388,-0.6568982656,-0.681443493945
200,0.4531782946,0.1943224544,0.9648927673,4.2360805765,1.4140003055,0.0610077519,0.04569608,0.8772457561,1.870976646,0.3024180879,0.4858139535,0.1660563913,0.9415840002,4.7335550784,-1.5008513011,0.1418604651,0.0445610363,0.6263703851,4.4889288065,-0.4175863391,3,1,100,-0.562042255275,-0.59654496236,-0.62389289933
201,0.5425,0.2038228397,0.9661621897,2.3011508751,0.6206782542,0.0430681818,0.0453861702,0.780089162,4.1368723628,1.2047729065,0.4144318182,0.171516352,0.9688074147,2.6072198627,-0.886416189,0.12625,0.0401506396,0.7073613,2.9282372338,-0.2609621041,3,1,100,-0.6236248212500001,-0.65829859534,-0.678896203455
202,0.9466666667,0.0286744176,-0.0081967213,1.5,-0.1728005441,0.0033333333,0.0047140452,-0.2,1.5,0.7071067812,0.05,0.0244948974,-0.0,1.5,-0.0,0.0366666667,0.0124721913,-0.0588235294,1.5,-0.3818017742,3,1,100,-0.575485939675,-0.607009711755,-0.62395191875
203,0.4797272727,0.1570145279,0.9198631105,3.2829712268,0.9103475438,0.0383636364,0.0361946072,0.6790379517,2.884114037,0.8937982143,0.4819090909,0.1363851195,0.9160043474,3.7617471638,-1.0985849399,0.1447272727,0.0409147471,0.4062931083,2.5927860673,-0.0211154544,3,1,100,-0.6449431031299999,-0.681421289115,-0.6997806361100001
204,0.4997402597,0.1787399913,0.9408369802,2.8715197347,0.712470485,0.0349350649,0.0398250517,0.7856841635,5.3535252222,1.5598799218,0.4653246753,0.1513196017,0.9592587977,3.4686346187,-1.0931825352,0.1354545455,0.0468915703,0.7626142475,3.0438152979,-0.4450098247,3,1,100,-0.647093715515,-0.6782459402,-0.7051232361800001
205,0.4180666667,0.179144994,0.9565719714,4.8960238667,1.6834212568,0.0615333333,0.044687607,0.7825406194,2.2356807563,0.3814822273,0.5204,0.1538738878,0.9302163801,5.2100552853,-1.7117159929,0.1455333333,0.0372296775,0.4494299219,3.6231645642,-0.5485138672,3,1,200,-0.50138709249,-0.52214752956,-0.5307975314
206,0.4233507853,0.1801025813,0.958886413,4.2924526968,1.4892631182,0.0441884817,0.0404457632,0.7065248419,4.4759808472,1.0614576034,0.532460733,0.1577350063,0.9523063414,4.8516234254,-1.6390513803,0.1617801047,0.0469484938,0.5542074591,3.4273486044,-0.5990022612,3,1,200,-0.51175702407,-0.531386545875,-0.53912218652
207,0.9075,0.0192028644,-0.7444933921,1.5733984487,-0.2780305557,0.0025,0.004330127,-0.0909090909,2.3333333333,1.1547005384,0.09,0.0223606798,-0.6842105263,1.64,0.0,0.0525,0.004330127,-0.3333333333,2.3333333333,1.1547005384,3,1,200,-0.58051179572,-0.602899743225,-0.611170790655
